merchant_id,merchant_source_id,merchant_city,merchant_state,zip,mcc
31709,1839636615252322303,Atwater,CA,95301.0,3000
31710,876737705197526252,Freedom,CA,95019.0,5812
31711,1704172588052121931,Simpsonville,KY,40067.0,5812
31712,-4500542936415012428,Cape Coral,FL,33909.0,5814
31713,8913924953215713342,Carson City,NV,89706.0,4121
31714,6909182784553058923,Houston,TX,77073.0,5812
31715,-4693979874497918566,Atlanta,GA,30305.0,7538
31716,-7625710025415352717,Cullman,AL,35055.0,5300
31717,-4317138273541964845,Deer River,MN,56636.0,5211
31718,6098563624419731578,Dallas,TX,75228.0,4214
31719,6813275698038600348,North Chili,NY,14514.0,5310
31720,4722913068560264812,Chisago City,MN,55013.0,5411
31721,1799189980464955940,Howell,NJ,7731.0,5499
31722,8821370001392274640,Tuscaloosa,AL,35405.0,5921
31723,-794809796539996541,Orlando,FL,32801.0,5814
31724,-6161792371494728879,Chillicothe,OH,45601.0,3389
31725,-1836466660512482191,Orefield,PA,18069.0,7011
31726,-1288082279022882052,Saint Louis,MO,63125.0,5499
31727,6135208568923449408,Amarillo,TX,79110.0,9402
31728,97032797689821735,Orange,NJ,7050.0,5411
31729,2027553650310142703,Loveland,OH,45140.0,5541
31730,8287474454186863593,Westminster,CA,92683.0,7542
31731,-5475680618560174533,Hinesville,GA,31313.0,5942
31732,-4028423249243510873,Fort Wayne,IN,46804.0,7995
31733,9057735476014445185,Cisco,TX,76437.0,5311
31734,-1691945756906206289,Omaha,NE,68164.0,5310
31735,-4386790014251086061,Cancun,Mexico,Unknown,5310
31736,3952145593743244256,Sherman,TX,75090.0,7538
31737,3639123430068731390,Vail,AZ,85641.0,5814
31738,-257829566548766987,Perkins,OK,74059.0,4900
31739,-4693979874497918566,Columbus,OH,43228.0,7538
31740,2634108916880550405,Shanghai,China,Unknown,7011
31741,6666504894937430109,Detroit,MI,48224.0,5499
31742,7145736684866660022,Cottonwood,CA,96022.0,5251
31743,-4317138273541964845,Ravensdale,WA,98051.0,5211
31744,-7022111625442592085,Canyon,TX,79015.0,5932
31745,7999675060531546067,South Hamilton,MA,1982.0,5300
31746,-2026359129244971862,Citrus Heights,CA,95621.0,7538
31747,3952145593743244256,Las Vegas,NV,89145.0,7538
31748,-5245840324009260781,Ridgewood,NY,11385.0,5912
31749,1799189980464955940,Bakersville,NC,28705.0,5499
31750,4980099226797503448,Jamaica,NY,11434.0,5300
31751,-613947835722353576,Ararat,NC,27007.0,8041
31752,8181289561763813437,Lynn Haven,FL,32444.0,5661
31753,-4317138273541964845,Broadview,IL,60155.0,5211
31754,2755537260677923806,Manchester,NH,3104.0,5921
31755,1715299929786123066,Southern Pines,NC,28387.0,3722
31756,-6035332392926029059,Eva,AL,35621.0,5812
31757,6024724112061621388,Lucasville,OH,45648.0,8099
31758,6135208568923449408,North Brookfield,MA,1535.0,9402
31759,9057735476014445185,Muskegon,MI,49441.0,5311
31760,-6406662083475903219,Rialto,CA,92376.0,3390
31761,-5162038175624867091,Hoboken,NJ,7030.0,5541
31762,6498247121926109854,Griffin,GA,30224.0,5812
31763,1670884829620747872,Napoleon,OH,43545.0,5814
31764,-4317138273541964845,Southington,OH,44470.0,5211
31765,-3172825871230529243,Beacon Falls,CT,6403.0,5300
31766,838425044734233142,San Carlos,CA,94070.0,4814
31767,3590931935485209077,Blairsville,GA,30512.0,5411
31768,2360451976420625140,Stony Creek,VA,23882.0,7922
31769,5931226923101709984,Matteson,IL,60443.0,4121
31770,-6238529177364393468,Auburn Hills,MI,48321.0,5921
31771,-8522668210908781116,Saint Louis,MO,63112.0,5912
31772,3175982856466649011,Somerville,TN,38068.0,7996
31773,6698459923198770712,Bellevue,KY,41073.0,4814
31774,-1677177681046431359,Alsip,IL,60803.0,5310
31775,-4500542936415012428,Philadelphia,PA,19135.0,5814
31776,6730273965997960725,Pawtucket,RI,2860.0,7349
31777,6933168782964481654,Coventry,RI,2816.0,5310
31778,-6380232772327219248,Davis,IL,61019.0,3393
31779,483490033258680568,Brentwood,NY,11717.0,3504
31780,-554496549766536516,Bristol,NH,3222.0,5411
31781,11883956915969021,Anaheim,CA,92809.0,5300
31782,1022773081008301706,Harper Woods,MI,48225.0,5813
31783,-6571010470072147219,Ossining,NY,10562.0,5499
31784,4751695835751691036,Trumbull,CT,6611.0,5814
31785,7432027580993030089,Henrico,VA,23294.0,5310
31786,-2744911404133435018,Compton,CA,90220.0,5812
31787,8800588364334052078,Anaheim,CA,92804.0,5411
31788,7464982644376720220,Dallas,TX,75227.0,7349
31789,4792288235291091268,Cordova,TN,38018.0,5192
31790,-3220758452254689706,Vienna,VA,22182.0,5311
31791,-8733402887366759764,Athens,GA,30607.0,5814
31792,-4500542936415012428,King,NC,27021.0,5814
31793,-1281455630740211515,Mohegan Lake,NY,10547.0,5912
31794,7109494303946765604,Ontario,CA,91764.0,5310
31795,-3345936507911876459,Schuylerville,NY,12871.0,7538
31796,1266211300566208363,Saint Louis,MO,63135.0,7538
31797,1223527518790195075,Dallas,TX,75249.0,5812
31798,-4384010751825710328,Williamstown,NJ,8094.0,5651
31799,-6761066196029841443,Waterbury,CT,6704.0,5310
31800,3452760747765970571,Eagle Pass,TX,78852.0,3174
31801,-7052069146128772826,Seattle,WA,98125.0,5814
31802,-1981650269588134371,Wichita,KS,67212.0,7538
31803,5232804510082391016,Sabetha,KS,66534.0,5814
31804,7316466649744422735,Saint Cloud,FL,34771.0,5912
31805,6090266618638786000,Greenville,TX,75404.0,5712
31806,8080934608468946743,Salisbury,NC,28147.0,5310
31807,5563197110747626892,San Bernardino,CA,92423.0,5310
31808,3072850324840888117,Oxford,MD,21654.0,4900
31809,-6679738168861715524,Medford,OR,97504.0,4900
31810,1978286356979250734,Albuquerque,NM,87105.0,5300
31811,-7017548696352276823,Shohola,PA,18458.0,8049
31812,6098563624419731578,Tucker,GA,30084.0,4214
31813,6661973303171003879,Belleville,IL,62226.0,5211
31814,-8733402887366759764,Fort Bragg,NC,28307.0,5814
31815,9057735476014445185,Mazomanie,WI,53560.0,5311
31816,-1391411984630864264,Wynnewood,PA,19096.0,7230
31817,1799189980464955940,Los Angeles,CA,90068.0,5499
31818,-727612092139916043,Adrian,MI,49221.0,5411
31819,-6767486729945564392,Kansas City,MO,64124.0,5912
31820,-4500542936415012428,Cabo San Lucas,Mexico,Unknown,5814
31821,-3739474051600774750,Yonkers,NY,10710.0,8099
31822,6350971026551311912,Oak Lawn,IL,60453.0,5411
31823,6277055915241591668,Eudora,KS,66025.0,5411
31824,-1288082279022882052,Amsterdam,Netherlands,Unknown,5499
31825,3414527459579106770,Compton,CA,90221.0,5651
31826,4722913068560264812,Chico,CA,95928.0,5411
31827,-6035332392926029059,Piney Flats,TN,37686.0,5812
31828,-5624843686576836279,Boston,MA,2113.0,7832
31829,3865389285580704162,Oceanside,NY,11572.0,8043
31830,9057735476014445185,Palmetto,FL,34221.0,5311
31831,5538547480748662229,Lapel,IN,46051.0,7538
31832,-2362788966827527233,Joplin,MO,64804.0,5310
31833,-5674536784846004446,Stockton,UT,84071.0,7538
31834,1510448549259844986,Donnelly,ID,83615.0,7230
31835,-7433551671367941829,Inman,SC,29349.0,5655
31836,2302113012820217513,Lake Elsinore,CA,92532.0,5812
31837,5799618438850267092,Rockford,IL,61109.0,5813
31838,-3693650930986299431,Fort Myers,FL,33907.0,4814
31839,-3231143315455994830,Woodburn,OR,97071.0,5411
31840,-1549821782073668380,Rochelle,IL,61068.0,8021
31841,-5467922351692495955,Atlanta,GA,31139.0,5912
31842,6932420843854556801,Butler,OH,44822.0,5261
31843,-7815271622889605738,Wilmer,TX,75172.0,8021
31844,-4500542936415012428,Bellaire,TX,77401.0,5814
31845,6505914972601272243,Fairview,MT,59221.0,5812
31846,-8649213899924890623,New York,NY,10040.0,5812
31847,340721274864823584,Hudson,IL,61748.0,5300
31848,-548430611658923778,Waianae,HI,96792.0,7538
31849,-9056293391601051348,Sarasota,FL,34243.0,7230
31850,-4500542936415012428,Charleston,WV,25312.0,5814
31851,-1288082279022882052,Montrose,CO,81401.0,5499
31852,-2828612428004710524,Lucama,NC,27851.0,5193
31853,8438446124682714015,Cairo,IL,62914.0,5541
31854,5817218446178736267,Murfreesboro,TN,37129.0,5912
31855,-4191425613099110081,Fontana,CA,92336.0,7538
31856,38830171659960274,Township Of Washington,NJ,7676.0,5932
31857,-460792181091244726,Bethlehem,PA,18015.0,5912
31858,3189517333335617109,Waipahu,HI,96797.0,5311
31859,4751695835751691036,New York,NY,10065.0,5814
31860,-4500542936415012428,Tucson,AZ,85748.0,5814
31861,8831047402494784630,Versailles,KY,40383.0,5812
31862,190253443608377572,White Plains,NY,10605.0,3359
31863,-3320641403395372084,Grantville,PA,17028.0,5655
31864,1347093583569763534,Henrico,VA,23231.0,5912
31865,7145736684866660022,Camarillo,CA,93010.0,5251
31866,5853405673849455629,Dawsonville,GA,30534.0,6300
31867,5986788367899838612,Mesquite,TX,75149.0,7011
31868,9061467158878028586,Miami,FL,33156.0,4900
31869,-7608513783131291873,Canton,MI,48188.0,7538
31870,-4352197624123213239,Tacoma,WA,98403.0,8021
31871,3635551857898739641,Chilton,WI,53014.0,5310
31872,9183470998638849917,Hampton,MN,55031.0,5411
31873,6464431367554025159,Port Chester,NY,10573.0,5310
31874,-7856350917566914672,Morgantown,WV,26501.0,5932
31875,3635551857898739641,Monroe,MI,48161.0,5310
31876,-794809796539996541,Edinburgh,United Kingdom,Unknown,5814
31877,-245178307025547046,Douglas,WY,82633.0,5311
31878,-5993052085000693411,Birmingham,AL,35212.0,7349
31879,1715299929786123066,Gastonia,NC,28054.0,3722
31880,-5581123930363301609,Leavenworth,WA,98826.0,5311
31881,-5802144507038191900,Amsterdam,Netherlands,Unknown,5812
31882,-7186998141885293496,Jacksonville,FL,32210.0,5300
31883,-6681882361350720829,Old Saybrook,CT,6475.0,7230
31884,-3214241391845844040,Cordova,TN,38016.0,5813
31885,7479593622964634169,Kingsland,GA,31548.0,5311
31886,2027553650310142703,Biddeford,ME,4005.0,5541
31887,6050523509779936552,Collins,IA,50055.0,7996
31888,-2610358285900131436,Aptos,CA,95003.0,5310
31889,-5052247595022107511,Lowell,MA,1851.0,5300
31890,8246766035801644716,Bladensburg,MD,20710.0,5812
31891,-97287654704121920,Loganville,GA,30052.0,5812
31892,3132834413358639848,Scottsdale,AZ,85260.0,7922
31893,-6910525070595717943,Macomb,MI,48042.0,5812
31894,7431630390932914278,Versailles,KY,40383.0,5411
31895,2256229584498098416,North Tonawanda,NY,14120.0,5912
31896,-526767309227893044,East Earl,PA,17519.0,5411
31897,-2597733851126898436,San Francisco,CA,94122.0,5812
31898,-4282466774399734331,Yonkers,NY,10703.0,4829
31899,-2472481739355111587,Lombard,IL,60148.0,7538
31900,-61782114758008886,Cordova,TN,38016.0,8049
31901,-794809796539996541,Davidsonville,MD,21035.0,5814
31902,-4390630070798815364,Trinity,AL,35673.0,5533
31903,-112121233619748226,Willis,TX,77318.0,3509
31904,5232322915998164853,Kissimmee,FL,34746.0,5813
31905,1060248097263269218,Arbuckle,CA,95912.0,7538
31906,8029539766494112749,Eaton,IN,47338.0,5300
31907,-2187837027406294082,Mcallen,TX,78504.0,3058
31908,-5694906189809247630,Maryville,MO,64468.0,5932
31909,967200693100771264,Hanover,MI,49241.0,7922
31910,-1288082279022882052,Grand Marais,MN,55604.0,5499
31911,-8791184262077241066,Oklahoma City,OK,73160.0,7922
31912,6666504894937430109,Renton,WA,98055.0,5499
31913,-984444807771159720,Columbus,OH,43221.0,5814
31914,6091778774361517457,Riverton,WV,26814.0,5411
31915,-4752064311331295725,Eastpointe,MI,48021.0,4214
31916,5427095414889712052,Orlando,FL,32807.0,5814
31917,416555599345186344,Chicago,IL,60622.0,5921
31918,2027553650310142703,Sacramento,CA,95823.0,5541
31919,-5115241894377640204,Findlay,OH,45840.0,7538
31920,-4328826308152094266,Kenner,LA,70062.0,5812
31921,-1422782595851304,Woodbridge,VA,22191.0,5813
31922,1715299929786123066,Hot Springs National Park,AR,71913.0,3722
31923,-8143822285549234101,Port Orchard,WA,98366.0,7538
31924,6901887076586821120,Atlanta,GA,30316.0,5921
31925,8226486868297930487,Orange,CA,92867.0,5300
31926,2782899945663931310,Miami,FL,33194.0,5812
31927,-7359936353110647471,Danville,IL,61832.0,4121
31928,3952145593743244256,Huntington Station,NY,11746.0,7538
31929,8820059900385483300,San Diego,CA,92198.0,5812
31930,-2916542501422915698,House Springs,MO,63051.0,5719
31931,2957459137858727277,Amana,IA,52203.0,7349
31932,-6339579254446379599,Livermore,CO,80536.0,5300
31933,5258374283275807344,South Portland,ME,4106.0,5411
31934,-7045662541116909753,Eight Mile,AL,36613.0,5300
31935,-466768338805126935,Clifton,NJ,7012.0,5912
31936,1913477460590765860,Mechanicville,NY,12118.0,5300
31937,-2846150103705750940,Whittier,CA,90603.0,5310
31938,-6761066196029841443,Alabaster,AL,35007.0,5310
31939,2027553650310142703,Hampton,GA,30228.0,5541
31940,3639123430068731390,Miami,FL,33143.0,5814
31941,-2968049382699149219,Brandon,MS,39042.0,7230
31942,4653473858127083775,Asheville,NC,28804.0,5812
31943,4751695835751691036,Madera,CA,93637.0,5814
31944,-1612219785829480227,West Palm Beach,FL,33420.0,3387
31945,-5475680618560174533,Albuquerque,NM,87105.0,5942
31946,-5624843686576836279,Dearborn Heights,MI,48125.0,7832
31947,-1577552992620817412,Radcliff,KY,40160.0,4900
31948,3452760747765970571,Montevallo,AL,35115.0,3174
31949,8805708878299419716,Tonkawa,OK,74653.0,4121
31950,7131698453750151658,Warners,NY,13164.0,5211
31951,97032797689821735,Meridian,ID,83646.0,5411
31952,-7117910417727486057,Olympia,WA,98516.0,8021
31953,-5162038175624867091,Midland,TX,79701.0,5541
31954,870867706198457588,Mount Holly,NC,28120.0,7230
31955,7689540168491660710,Louisville,MS,39339.0,7210
31956,-869107114503371265,Brooklyn,NY,11216.0,5310
31957,-7254001972069371232,Minneapolis,MN,55446.0,5921
31958,-2879244097470944963,La Mirada,CA,90638.0,7349
31959,-692568456664478033,San Fernando,CA,91340.0,7538
31960,5817218446178736267,Valdosta,GA,31601.0,5912
31961,3189517333335617109,Raleigh,NC,27610.0,5311
31962,-7068641362167627040,Mooresville,NC,28115.0,5947
31963,920551620356177559,Iraan,TX,79744.0,5812
31964,-4282466774399734331,Jacksonville,FL,32277.0,4829
31965,-7351013489362006275,Brownsville,TX,78521.0,5300
31966,-21958956884445702,Walnut,CA,91789.0,7922
31967,838425044734233142,Milwaukee,WI,53212.0,4814
31968,-6425294949755161074,Brownsville,TX,78520.0,5912
31969,-8566951830324093739,Anaheim,CA,92804.0,3640
31970,-1288082279022882052,La Jolla,CA,92037.0,5499
31971,5753024633661164610,San Diego,CA,92130.0,5311
31972,1913477460590765860,Fort Lauderdale,FL,33313.0,5300
31973,581896649271981442,Longmeadow,MA,1106.0,7538
31974,1799189980464955940,Golden,CO,80403.0,5499
31975,-8045115318187239256,Denver,CO,80238.0,5411
31976,6905757123810540956,Allentown,PA,18102.0,7922
31977,-5467922351692495955,Murrieta,CA,92563.0,5912
31978,6759623715801000040,Dandridge,TN,37725.0,5311
31979,5205099864768539121,Middletown,NJ,7748.0,5812
31980,5397351935718546385,Bowling Green,KY,42101.0,7230
31981,-7730178469177881948,Detroit,MI,48235.0,5812
31982,2027553650310142703,Corpus Christi,TX,78463.0,5541
31983,-271059941334548120,Jacksonville,FL,32210.0,8011
31984,-1011467690607043457,Katy,TX,77493.0,5411
31985,3397452747792109772,Pennington,AL,36916.0,5541
31986,-1046622217034093949,Columbus,OH,43224.0,5812
31987,1330646198444432157,Surprise,AZ,85388.0,5411
31988,-8566951830324093739,Winnsboro,TX,75494.0,3640
31989,-3555940968165714945,Tucker,GA,30084.0,5921
31990,-4334232547381218591,Ben Lomond,CA,95005.0,5541
31991,-2731531753491279898,Vancleve,KY,41385.0,5621
31992,3875525713012977517,Kenner,LA,70062.0,5621
31993,5817218446178736267,Lebanon,IN,46052.0,5912
31994,6698459923198770712,Brighton,CO,80601.0,4814
31995,-8733402887366759764,Berlin,Germany,Unknown,5814
31996,5801404676083853995,Nashville,TN,37220.0,5812
31997,-3490598810523327176,Modesto,CA,95351.0,5812
31998,-977413660806366298,Tahoka,TX,79373.0,5921
31999,-161235635001752482,Revere,MA,2151.0,7832
32000,8080934608468946743,Mount Laurel,NJ,8054.0,5310
32001,3302470308160448088,Franklin,WI,53132.0,5211
32002,-5114751563948276548,Tucson,AZ,85755.0,5813
32003,4364297353034656414,Murfreesboro,TN,37129.0,5912
32004,-1182436413154703959,Nacogdoches,TX,75962.0,7230
32005,-8733402887366759764,Clearwater,FL,33761.0,5814
32006,-9099985750948551468,Lawrenceburg,KY,40342.0,5411
32007,-7893972512267186133,Englewood,CO,80112.0,3260
32008,-4486183776117188923,Eureka,CA,95503.0,5813
32009,-1616847637992860603,College Park,MD,20740.0,5921
32010,-5581123930363301609,Indianapolis,IN,46208.0,5311
32011,3628436816766485466,Geneva,IN,46740.0,5912
32012,1914471793614131505,Rock Hill,SC,29731.0,5300
32013,8865597997777068082,Mountlake Terrace,WA,98043.0,5912
32014,-5467922351692495955,San Antonio,TX,78238.0,5912
32015,4055257078481058705,Ellicott City,MD,21043.0,7538
32016,-6380232772327219248,South Milwaukee,WI,53172.0,3393
32017,-3764838274583398456,Valley Center,CA,92082.0,7995
32018,6767720330060937506,Eastman,GA,31023.0,5411
32019,-4530600671233798827,Cleves,OH,45002.0,5812
32020,571002865341082668,Greenwood,IN,46143.0,4900
32021,-4831749480717233865,Columbia,MO,65201.0,5812
32022,-4369318423243487335,Bakersfield,CA,93306.0,7210
32023,4751695835751691036,Novato,CA,94947.0,5814
32024,-1288082279022882052,Littleton,CO,80126.0,5499
32025,5901051046357996347,Suisun City,CA,94585.0,5411
32026,2536165898725094395,Eight Mile,AL,36613.0,4900
32027,-4736011002038738761,Miami,FL,33172.0,5411
32028,1799189980464955940,Columbus,OH,43206.0,5499
32029,1799189980464955940,Erie,PA,16506.0,5499
32030,6175899495490621200,Seaford,DE,19973.0,4900
32031,6965901275552565362,Fort Worth,TX,76126.0,5094
32032,4751695835751691036,Algoma,WI,54201.0,5814
32033,1799189980464955940,Austin,TX,78758.0,5499
32034,-3058138134986133518,North Myrtle Beach,SC,29598.0,5300
32035,-124088931055572834,Niagara Falls,NY,14303.0,5411
32036,-4466411024044032632,Marietta,GA,30067.0,7349
32037,8878665205966093747,Morehead City,NC,28557.0,5411
32038,-3693650930986299431,Manahawkin,NJ,8050.0,4814
32039,1715299929786123066,Seminole,OK,74868.0,3722
32040,-4282466774399734331,Guilford,ME,4443.0,4829
32041,-6738340320657348028,Roosevelt,NY,11575.0,7538
32042,-3383241470723818639,Vacherie,LA,70090.0,5812
32043,4751695835751691036,Wheeling,WV,26003.0,5814
32044,5763106017265139365,Chesterfield,MO,63017.0,5310
32045,-1896291675733448462,Simpsonville,SC,29681.0,7832
32046,-5343187849112777453,Youngstown,OH,44512.0,4121
32047,-8815237153137255226,Jackson,GA,30233.0,5411
32048,-4317138273541964845,Gainesville,VA,20155.0,5211
32049,3762760592734549765,West Plains,MO,65775.0,7538
32050,9021344032392484820,Fayetteville,NC,28312.0,8021
32051,6661973303171003879,Albany,GA,31701.0,5211
32052,-8333677709500531766,Fort Worth,TX,76104.0,5411
32053,-1757707500189012975,Arp,TX,75750.0,5411
32054,-6380232772327219248,Lawton,OK,73507.0,3393
32055,-4077415550968742828,Atlanta,GA,30312.0,8041
32056,-2472481739355111587,San Anselmo,CA,94979.0,7538
32057,8909963598023282718,Attalla,AL,35954.0,5651
32058,-1743929331676800115,Lakewood,NJ,8701.0,5300
32059,-6571010470072147219,Houston,TX,77082.0,5499
32060,-8262618672799244678,New York,NY,10033.0,5812
32061,3397452747792109772,Crowley,TX,76036.0,5541
32062,-6761066196029841443,Camarillo,CA,93010.0,5310
32063,-8492900457803498761,Irvington,NY,10533.0,8043
32064,3635551857898739641,Philadelphia,PA,19121.0,5310
32065,6666504894937430109,Uniontown,OH,44685.0,5499
32066,838425044734233142,Fort Lauderdale,FL,33309.0,4814
32067,-7706813151105548157,Nashport,OH,43830.0,8021
32068,-9094184737663698563,Lagrange,IN,46761.0,7230
32069,-6738340320657348028,Tinley Park,IL,60487.0,7538
32070,8919682822789039434,Lompoc,CA,93436.0,5814
32071,5817218446178736267,San Fernando,CA,91340.0,5912
32072,-5407138151142847632,Atlanta,TX,75551.0,5812
32073,-3220758452254689706,Baltimore,MD,21205.0,5311
32074,-6571010470072147219,Palmdale,CA,93552.0,5499
32075,5817218446178736267,Hopkins,MN,55305.0,5912
32076,-4441274340174506081,Ridgecrest,CA,93555.0,5411
32077,-7444614178429576831,Phoenix,AZ,85036.0,5912
32078,838425044734233142,Boulder City,NV,89006.0,4814
32079,3635551857898739641,Iota,LA,70543.0,5310
32080,7865793233331538307,Opa Locka,FL,33054.0,7210
32081,1139640404793641563,Remington,IN,47977.0,5541
32082,4898544648345591257,Woodstock,GA,30188.0,8043
32083,-2740629834310309459,Ridgefield,WA,98642.0,8099
32084,-5162038175624867091,Chanhassen,MN,55317.0,5541
32085,-917273398400282320,Oklahoma City,OK,73114.0,5411
32086,1799189980464955940,Savannah,GA,31406.0,5499
32087,2070128014841585747,Apex,NC,27502.0,7542
32088,-7146670748125200898,Deer Park,NY,11729.0,5970
32089,8027505945894760727,Wilmington,DE,19809.0,7922
32090,6686097108180572777,Celina,OH,45822.0,5912
32091,-4500542936415012428,Brunswick,GA,31525.0,5814
32092,-6035332392926029059,Hummelstown,PA,17036.0,5812
32093,4868732452897910006,Sanford,FL,32771.0,7538
32094,6870596694082667876,Philadelphia,PA,19145.0,5621
32095,-1579569900630944044,Caroleen,NC,28019.0,5411
32096,6135208568923449408,Pensacola,FL,32507.0,9402
32097,-8566951830324093739,Mount Vernon,NY,10552.0,3640
32098,-2926547491337272746,Chambersburg,PA,17201.0,5921
32099,229905174958430919,Colmar,PA,18915.0,7230
32100,8955193870820596641,Greenwood,IN,46143.0,5211
32101,-1368157445706054090,Camp Hill,PA,17011.0,7538
32102,-6571010470072147219,San Diego,CA,92126.0,5499
32103,838425044734233142,Fort Polk,LA,71459.0,4814
32104,1277299201342246741,Somerset,NJ,8873.0,7542
32105,-8153254031171570691,Hillside,IL,60162.0,7011
32106,-2241471254106182454,Los Angeles,CA,90007.0,5812
32107,-984444807771159720,Kurtistown,HI,96760.0,5814
32108,-7146670748125200898,Fort Polk,LA,71459.0,5970
32109,-3842786712255215259,Las Vegas,NV,89178.0,5812
32110,-85070450838390220,Anniston,AL,36207.0,5541
32111,-2744911404133435018,Mammoth Cave,KY,42259.0,5812
32112,7173533103977797584,Lenoir City,TN,37771.0,5812
32113,-5925282743189020539,Hollywood,FL,33024.0,5310
32114,-6571010470072147219,Rancho Cucamonga,CA,91730.0,5499
32115,-5460349267271675535,San Jose,CA,95118.0,7832
32116,4702303439347538205,Leitchfield,KY,42754.0,5921
32117,2027553650310142703,Lancaster,NY,14086.0,5541
32118,-3717933198149007174,Lafayette,CO,80026.0,7538
32119,1077745351589081379,Akron,OH,44320.0,5411
32120,3639123430068731390,Rocky River,OH,44116.0,5814
32121,-5467922351692495955,Deep Gap,NC,28618.0,5912
32122,-7879198219030689029,Northampton,PA,18067.0,7832
32123,6698459923198770712,Sacramento,CA,95821.0,4814
32124,7834055923142137930,Avon,CT,6001.0,3395
32125,-1687608166727108866,Pittsfield,NH,3263.0,5211
32126,112925206871091074,Mosca,CO,81146.0,5541
32127,-5693635707082433953,South Saint Paul,MN,55075.0,4112
32128,-1046622217034093949,Chicago,IL,60629.0,5812
32129,-8405285785047681224,Oceanside,CA,92058.0,5651
32130,-8056610487021537809,Murfreesboro,TN,37129.0,4900
32131,-6761066196029841443,Bluffton,OH,45817.0,5310
32132,1567354677671050345,Ridgefield,WA,98642.0,5300
32133,356143708217547878,Bluffton,SC,29910.0,6300
32134,-7131292260634663042,Henderson,NV,89015.0,5912
32135,-6596363389080147032,Byron,IL,61010.0,5651
32136,3635551857898739641,Peoria,IL,61615.0,5310
32137,4872340518840476610,Houston,TX,77021.0,5732
32138,-303858256154265716,Milwaukee,WI,53224.0,5251
32139,-5475680618560174533,Sedro Woolley,WA,98284.0,5942
32140,4788584239627106552,Pittsburgh,PA,15224.0,7538
32141,8080934608468946743,Lebanon,IN,46052.0,5310
32142,-3739862438923451178,Fort Payne,AL,35968.0,7832
32143,1463851782358267155,Philadelphia,PA,19152.0,5812
32144,-5162038175624867091,Sparta,WI,54656.0,5541
32145,5439770136519317948,Scottsdale,AZ,85260.0,5300
32146,-1288082279022882052,Dayton,OH,45424.0,5499
32147,1799189980464955940,Carrboro,NC,27510.0,5499
32148,2485737513069994741,Brooklyn,NY,11210.0,7832
32149,-2472481739355111587,Houston,TX,77077.0,7538
32150,5358486516398190670,Dyer,IN,46311.0,5211
32151,4751695835751691036,Valdosta,GA,31601.0,5814
32152,5136681763745116273,Hamden,CT,6514.0,5813
32153,1980570983843688001,La Porte,TX,77571.0,5211
32154,-5008302470865348106,Angier,NC,27501.0,5912
32155,1083956775494746773,Emerson,GA,30137.0,5094
32156,6698459923198770712,Orlando,FL,32805.0,4814
32157,8878665205966093747,Clinton,TN,37717.0,5411
32158,-794809796539996541,Reedsport,OR,97467.0,5814
32159,3239809196354707870,Baton Rouge,LA,70815.0,4900
32160,1913477460590765860,Reform,AL,35481.0,5300
32161,-242934840833428557,Florien,LA,71429.0,5310
32162,1799189980464955940,Dallas,TX,75229.0,5499
32163,-5876916225207329881,Milwaukee,WI,53210.0,7230
32164,1715299929786123066,Jackson,NC,27845.0,3722
32165,-6761066196029841443,Rockford,IL,61114.0,5310
32166,3189517333335617109,Crown Point,IN,46307.0,5311
32167,2189395646621700461,Palm Bay,FL,32907.0,5300
32168,483490033258680568,Cedar Rapids,IA,52405.0,3504
32169,1035216672004484182,Novi,MI,48377.0,5300
32170,-5467922351692495955,Placentia,CA,92870.0,5912
32171,7479593622964634169,Winder,GA,30680.0,5311
32172,-245178307025547046,Midland,TX,79706.0,5311
32173,-5254179993816699540,Wichita,KS,67212.0,8099
32174,190253443608377572,Dorchester Center,MA,2124.0,3359
32175,3952145593743244256,Port Chester,NY,10573.0,7538
32176,4033079909955094586,Millwood,NY,10546.0,5300
32177,3189517333335617109,Orlando,FL,32822.0,5311
32178,-6738340320657348028,Camas,WA,98607.0,7538
32179,-7661312600808994004,Indianapolis,IN,46205.0,5411
32180,6091778774361517457,Dpo,AA,34004.0,5411
32181,-303858256154265716,Gloucester,VA,23061.0,5251
32182,-4282466774399734331,Gadsden,AL,35903.0,4829
32183,4751695835751691036,Kenner,LA,70065.0,5814
32184,-3794786511134597401,Mayville,ND,58257.0,5655
32185,1799189980464955940,Mulberry,KS,66756.0,5499
32186,3062126501685222102,Seabrook,NH,3874.0,7276
32187,8556175925821859254,Holton,MI,49425.0,5921
32188,-3322966643417347467,Durham,NC,27713.0,7349
32189,5548895472667932950,Atlanta,GA,30324.0,4121
32190,2956843557605328627,Wayland,MA,1778.0,8931
32191,4839965758736622156,Indianapolis,IN,46237.0,5411
32192,-7091578704632084081,Rockport,MA,1966.0,5812
32193,7773403495362594607,Santa Clara,NM,88026.0,5813
32194,8033442956978580935,Franklin,WI,53132.0,5300
32195,-1686043158096030169,Kingman,AZ,86401.0,5655
32196,6896497746442830628,Converse,TX,78109.0,5300
32197,-2165325134182579556,Cleveland,OH,44121.0,5311
32198,-5624843686576836279,Chicago,IL,60610.0,7832
32199,8183577656551226616,Clearwater,FL,33759.0,5921
32200,7307712528148949544,Bronx,NY,10469.0,5812
32201,5474320255037684877,Jersey City,NJ,7307.0,5912
32202,3208795268711151163,Dunbar,WV,25064.0,5411
