transaction_id,card_id,merchant_id,year,month,day,time,amount,use_chip,errors,is_fraud
162371,2581,354,2016,7,17,10:32,1.79,Online Transaction,Bad Card Number,Yes
162372,2167,15,2003,7,27,05:57,4.73,Online Transaction,No Error,No
162373,1454,8136,2017,1,18,08:55,98.0,Chip Transaction,No Error,No
162374,4863,1926,2008,5,24,07:29,10.73,Swipe Transaction,No Error,No
162375,248,38492,2013,5,10,12:20,106.95,Swipe Transaction,No Error,No
162376,5200,11741,1996,1,12,22:33,44.39,Swipe Transaction,No Error,No
162377,5477,39849,2011,10,14,18:00,4.18,Swipe Transaction,No Error,No
162378,753,31899,2011,10,5,21:49,82.35,Swipe Transaction,No Error,No
162379,4353,4961,2016,8,27,10:47,2.07,Chip Transaction,No Error,No
162380,2528,13518,2013,1,4,15:05,83.48,Swipe Transaction,No Error,No
162381,2239,48,2018,11,12,12:25,129.01,Online Transaction,No Error,No
162382,3366,919,2014,11,22,11:24,67.08,Online Transaction,No Error,No
162383,6071,39850,2011,6,28,12:50,26.09,Swipe Transaction,No Error,No
162384,5608,39851,2012,11,5,11:00,3.5,Swipe Transaction,No Error,No
162385,3213,3061,2012,1,18,01:40,65.62,Swipe Transaction,No Error,No
162386,1000,1078,2015,2,5,14:01,86.38,Chip Transaction,No Error,No
162387,6003,8028,2011,12,30,22:50,2.59,Swipe Transaction,No Error,No
162388,4587,814,2006,4,19,07:29,332.45,Swipe Transaction,No Error,Yes
162389,4428,5221,2019,2,14,14:13,38.78,Chip Transaction,No Error,No
162390,4353,35019,2018,3,12,07:02,2.88,Chip Transaction,No Error,No
162391,3931,39852,2013,11,1,13:51,1.46,Swipe Transaction,No Error,No
162392,6007,12186,2018,12,18,16:11,5.97,Chip Transaction,No Error,No
162393,1750,17970,2012,9,15,11:28,45.01,Swipe Transaction,No Error,No
162394,128,16282,2011,1,10,14:59,10.19,Swipe Transaction,No Error,No
162395,586,10,2019,7,12,14:11,0.4,Chip Transaction,No Error,Yes
162396,4011,2125,2009,12,29,21:37,18.69,Swipe Transaction,No Error,No
162397,2073,4541,2018,5,26,08:47,15.39,Chip Transaction,No Error,No
162398,4266,442,2008,8,28,09:39,6.32,Online Transaction,No Error,Yes
162399,3127,2579,2015,10,8,12:24,0.43,Swipe Transaction,No Error,No
162400,4090,5086,2018,8,11,15:27,121.75,Chip Transaction,No Error,No
162401,161,9,2008,5,16,07:17,25.04,Online Transaction,No Error,No
162402,360,12566,2014,3,28,06:19,4.26,Swipe Transaction,No Error,No
162403,3626,6,2010,9,21,07:22,85.56,Online Transaction,No Error,Yes
162404,2317,4291,2011,3,26,09:04,0.84,Swipe Transaction,No Error,No
162405,3141,12202,2015,3,28,06:21,6.57,Chip Transaction,No Error,No
162406,1687,16826,2019,2,2,07:54,70.05,Chip Transaction,No Error,No
162407,1184,39853,2009,2,18,07:56,2.04,Swipe Transaction,No Error,Yes
162408,4799,23071,2013,5,19,16:48,109.97,Swipe Transaction,No Error,No
162409,699,3926,2013,12,27,09:41,188.75,Online Transaction,No Error,Yes
162410,257,15,2016,12,21,08:52,35.53,Online Transaction,No Error,No
162411,5227,15,2004,8,25,08:00,30.01,Online Transaction,No Error,No
162412,5458,22667,2013,2,4,19:54,20.0,Swipe Transaction,No Error,No
162413,2436,934,2017,8,27,13:43,68.0,Chip Transaction,No Error,No
162414,4221,39854,2018,8,20,15:05,131.99,Chip Transaction,No Error,No
162415,3775,13054,2019,10,26,21:53,150.45,Chip Transaction,No Error,No
162416,4620,39855,2008,5,24,09:30,8.45,Swipe Transaction,No Error,No
162417,1654,5298,2019,2,23,10:35,48.62,Chip Transaction,No Error,No
162418,6140,244,2018,10,3,12:30,20.94,Chip Transaction,Insufficient Balance,Yes
162419,1533,6334,2011,8,23,16:52,93.0,Swipe Transaction,No Error,No
162420,4529,1530,2018,9,6,17:36,145.13,Chip Transaction,No Error,Yes
162421,4895,13174,2018,5,13,14:57,35.29,Chip Transaction,No Error,No
162422,3597,39856,2019,1,25,19:37,907.88,Chip Transaction,No Error,No
162423,4018,966,2010,3,16,03:49,42.21,Online Transaction,No Error,Yes
162424,5487,437,2017,2,15,18:25,0.95,Chip Transaction,No Error,No
162425,4008,2125,2012,1,7,21:38,50.25,Swipe Transaction,No Error,No
162426,4852,23048,2009,2,20,10:20,15.49,Swipe Transaction,No Error,Yes
162427,5474,9,2018,10,11,19:36,17.19,Online Transaction,No Error,No
162428,3080,29232,1998,3,24,15:54,25.68,Swipe Transaction,No Error,No
162429,2363,1159,2004,10,19,02:38,254.94,Online Transaction,No Error,Yes
162430,1695,39857,2009,4,16,03:28,-117.0,Swipe Transaction,No Error,No
162431,2415,28985,2018,5,22,17:07,34.55,Chip Transaction,Bad PIN,No
162432,4729,9,2017,6,8,08:59,22.72,Online Transaction,No Error,No
162433,6040,8921,2011,11,28,17:42,21.31,Swipe Transaction,No Error,No
162434,1590,333,2018,2,8,20:06,1.21,Swipe Transaction,No Error,No
162435,5652,9252,2007,7,6,08:54,69.78,Swipe Transaction,No Error,No
162436,3756,1348,2016,10,29,19:27,63.07,Chip Transaction,No Error,No
162437,2294,16597,2017,1,3,20:34,61.57,Chip Transaction,No Error,No
162438,4812,39858,2003,5,6,14:36,393.0,Swipe Transaction,No Error,No
162439,5059,4689,2012,8,31,07:34,1.67,Swipe Transaction,No Error,No
162440,6031,3012,2006,2,17,01:40,25.61,Swipe Transaction,No Error,No
162441,767,6473,2008,10,13,08:55,3.31,Swipe Transaction,No Error,No
162442,453,39859,2013,10,15,13:52,21.57,Swipe Transaction,No Error,No
162443,1835,2908,2019,1,31,06:44,97.83,Chip Transaction,No Error,No
162444,758,2194,2009,8,26,09:41,47.56,Swipe Transaction,No Error,No
162445,575,24622,2019,3,7,05:22,120.57,Chip Transaction,No Error,No
162446,1248,7474,2010,4,11,05:35,12.06,Swipe Transaction,No Error,No
162447,1440,15,2016,7,4,15:37,87.21,Online Transaction,No Error,No
162448,3166,49,2014,6,29,06:44,78.71,Online Transaction,No Error,No
162449,2138,16899,2009,12,13,13:01,-97.0,Swipe Transaction,No Error,No
162450,4222,2903,2005,4,2,13:47,30.86,Swipe Transaction,No Error,No
162451,2146,6936,2017,4,10,23:10,80.0,Chip Transaction,No Error,No
162452,2782,49,2010,5,21,09:52,53.71,Online Transaction,No Error,Yes
162453,1377,1257,2012,6,13,14:16,55.49,Online Transaction,No Error,Yes
162454,3699,4684,1999,9,3,20:01,52.1,Swipe Transaction,No Error,No
162455,743,2003,2008,5,23,13:27,10.29,Online Transaction,No Error,Yes
162456,2960,1061,2012,6,8,16:39,40.56,Swipe Transaction,No Error,No
162457,386,3565,2017,8,21,07:23,55.0,Chip Transaction,No Error,No
162458,2164,534,2016,6,26,10:12,469.0,Online Transaction,No Error,Yes
162459,1386,25202,2017,1,27,12:48,13.42,Swipe Transaction,No Error,No
162460,2607,39860,2012,12,28,07:54,34.69,Swipe Transaction,No Error,No
162461,5950,6004,2015,1,19,16:45,18.51,Chip Transaction,No Error,No
162462,1794,39861,2018,10,15,12:07,31.05,Chip Transaction,No Error,No
162463,2705,5561,2012,11,13,15:58,9.64,Swipe Transaction,No Error,No
162464,2536,36,2013,10,25,12:29,6.98,Online Transaction,No Error,Yes
162465,4803,6955,2019,4,17,17:43,66.19,Chip Transaction,No Error,No
162466,4836,1737,2016,8,12,21:14,2.41,Chip Transaction,No Error,No
162467,4471,42,2016,1,31,10:39,4.55,Online Transaction,No Error,Yes
162468,4616,39862,2001,2,13,16:00,-280.0,Swipe Transaction,No Error,No
162469,856,39863,2012,11,20,15:57,52.5,Swipe Transaction,No Error,No
162470,2584,167,2018,3,23,13:17,23.0,Chip Transaction,No Error,Yes
162471,889,3963,2020,2,24,08:55,93.0,Chip Transaction,No Error,No
162472,3585,2377,2015,11,3,10:33,87.08,Online Transaction,No Error,Yes
162473,2276,31780,2016,3,3,11:19,15.33,Chip Transaction,No Error,No
162474,2554,1957,2013,6,15,03:38,4.6,Swipe Transaction,No Error,No
162475,5837,15,2004,9,21,10:40,56.85,Online Transaction,No Error,No
162476,2114,3489,2005,11,3,13:12,68.06,Swipe Transaction,No Error,No
162477,3439,19857,2016,12,16,07:25,3.11,Chip Transaction,No Error,No
162478,5525,66,2008,7,25,12:15,2.48,Online Transaction,No Error,Yes
162479,2735,1133,2016,9,23,20:27,71.53,Chip Transaction,No Error,No
162480,2462,1309,2019,1,10,11:28,62.92,Swipe Transaction,No Error,No
162481,180,856,2019,11,18,14:08,77.56,Swipe Transaction,No Error,No
162482,2633,2091,2016,5,10,10:40,104.24,Online Transaction,No Error,Yes
162483,3932,19549,2019,10,16,21:16,55.1,Chip Transaction,No Error,No
162484,4813,38748,2015,2,27,07:44,16.14,Swipe Transaction,No Error,No
162485,4080,2433,2016,5,16,08:54,9.24,Chip Transaction,No Error,No
162486,314,1283,2018,8,18,06:57,38.29,Online Transaction,No Error,No
162487,1305,668,2012,3,10,17:34,114.66,Online Transaction,Bad CVV,Yes
162488,5876,6307,2009,7,19,16:58,83.38,Swipe Transaction,No Error,No
162489,3030,20924,2006,4,6,19:03,72.84,Swipe Transaction,No Error,No
162490,2090,15031,2011,2,10,06:46,3.54,Swipe Transaction,No Error,No
162491,1048,10191,2019,8,19,17:46,60.42,Chip Transaction,No Error,No
162492,553,2045,2019,1,17,17:44,149.42,Chip Transaction,No Error,Yes
162493,3279,39864,2018,6,22,09:05,70.64,Chip Transaction,No Error,No
162494,5161,4411,2010,3,15,16:09,1.46,Swipe Transaction,No Error,No
162495,4556,39865,2017,11,8,11:27,53.5,Chip Transaction,No Error,No
162496,5100,354,2015,6,14,10:06,23.01,Online Transaction,No Error,Yes
162497,3652,39866,2007,6,25,00:07,24.42,Swipe Transaction,No Error,No
162498,3748,26319,2018,9,1,19:31,47.51,Chip Transaction,No Error,No
162499,760,17750,2006,4,17,16:43,100.0,Swipe Transaction,No Error,No
162500,2739,1425,2005,12,30,09:36,12.94,Swipe Transaction,No Error,Yes
162501,6072,6425,2014,10,29,16:15,12.78,Swipe Transaction,No Error,No
162502,4222,5225,2007,1,10,14:27,38.94,Swipe Transaction,No Error,No
162503,5919,16943,2011,4,30,11:21,8.89,Swipe Transaction,No Error,No
162504,3099,39867,2016,9,17,19:00,1.27,Chip Transaction,No Error,No
162505,4529,39868,2015,1,14,19:48,0.98,Chip Transaction,No Error,No
162506,1900,4317,2010,8,11,07:38,28.77,Swipe Transaction,No Error,No
162507,4740,36447,2018,10,4,15:02,40.93,Swipe Transaction,Insufficient Balance,No
162508,6083,10785,2019,6,2,11:45,24.04,Chip Transaction,No Error,No
162509,1478,3559,2007,3,8,08:52,14.01,Swipe Transaction,No Error,No
162510,2475,15318,2012,6,29,08:20,79.83,Swipe Transaction,No Error,No
162511,1947,20190,2015,9,20,15:56,48.29,Chip Transaction,No Error,No
162512,1564,22329,2016,2,4,07:27,92.54,Chip Transaction,No Error,No
162513,968,4745,2012,4,5,09:46,100.0,Swipe Transaction,No Error,No
162514,5839,7958,2005,4,18,15:20,79.51,Swipe Transaction,No Error,No
162515,1643,39869,2006,8,7,12:09,81.0,Swipe Transaction,No Error,No
162516,1924,11742,2018,3,8,08:20,5.8,Chip Transaction,No Error,No
162517,2456,14010,2012,2,9,06:44,27.08,Swipe Transaction,No Error,No
162518,3543,1798,2014,11,20,10:57,50.16,Swipe Transaction,No Error,No
162519,606,15,2015,1,12,08:05,57.04,Online Transaction,No Error,No
162520,3178,11455,2019,10,11,18:44,70.68,Chip Transaction,No Error,No
162521,5231,39870,2016,10,21,04:29,-177.0,Swipe Transaction,No Error,No
162522,902,35268,2013,3,12,17:45,29.54,Swipe Transaction,No Error,No
162523,4149,10589,2017,1,28,18:56,17.01,Chip Transaction,No Error,No
162524,5499,11395,2016,8,27,10:44,22.63,Chip Transaction,No Error,No
162525,1293,39871,2007,7,21,09:25,299.95,Swipe Transaction,No Error,No
162526,3201,9618,2019,7,27,06:21,2.21,Chip Transaction,No Error,No
162527,5743,354,2013,12,16,12:11,53.59,Online Transaction,No Error,Yes
162528,3091,30563,2013,6,30,07:26,149.15,Swipe Transaction,No Error,No
162529,2993,4834,2011,6,6,13:55,64.66,Swipe Transaction,No Error,No
162530,4929,37588,2007,5,17,08:59,137.74,Swipe Transaction,No Error,Yes
162531,5498,11843,2019,4,29,10:42,34.88,Chip Transaction,No Error,No
162532,1919,14235,2017,9,20,11:31,82.0,Swipe Transaction,No Error,No
162533,1182,39872,2020,2,6,13:31,95.0,Chip Transaction,No Error,No
162534,892,39873,2014,6,30,16:33,11.19,Swipe Transaction,No Error,No
162535,3908,2312,2012,2,19,12:11,-87.0,Swipe Transaction,No Error,No
162536,3263,2026,2004,7,9,12:49,36.46,Swipe Transaction,No Error,Yes
162537,2071,5178,2006,3,31,11:55,165.66,Swipe Transaction,No Error,Yes
162538,1382,15568,2019,6,10,09:32,-71.0,Swipe Transaction,No Error,No
162539,5328,39874,2012,7,15,13:24,7.62,Swipe Transaction,No Error,No
162540,3082,1786,2005,7,24,18:34,98.51,Swipe Transaction,No Error,No
162541,1654,15,2017,9,16,10:26,1.36,Online Transaction,No Error,No
162542,3734,42,2014,9,21,08:14,13.31,Online Transaction,No Error,No
162543,93,48,2006,12,24,15:07,165.98,Online Transaction,No Error,No
162544,5192,7979,2016,6,29,13:22,24.23,Swipe Transaction,No Error,No
162545,2251,35037,2015,12,25,08:10,21.58,Swipe Transaction,No Error,No
162546,2427,1014,2003,11,21,10:56,100.0,Swipe Transaction,No Error,No
162547,3219,13067,2012,9,11,09:06,10.32,Swipe Transaction,No Error,No
162548,5812,2065,2013,9,23,07:24,76.63,Online Transaction,Insufficient Balance,Yes
162549,2555,4130,2010,3,18,06:27,4.8,Swipe Transaction,No Error,No
162550,2208,2500,2019,10,11,11:14,14.78,Chip Transaction,No Error,Yes
162551,3613,11134,2005,10,16,07:52,1.71,Swipe Transaction,No Error,No
162552,3234,39875,2020,1,18,10:32,18.56,Swipe Transaction,No Error,No
162553,1751,39876,2016,4,29,16:17,3.3,Chip Transaction,No Error,No
162554,2033,4674,2005,7,21,05:31,38.0,Swipe Transaction,No Error,No
162555,5550,167,2018,4,27,18:54,52.63,Chip Transaction,No Error,Yes
162556,5368,13915,2012,1,28,09:39,4.65,Swipe Transaction,No Error,No
162557,953,1283,2014,3,17,05:50,34.57,Online Transaction,No Error,No
162558,3679,3867,2011,9,20,06:54,-52.0,Swipe Transaction,No Error,No
162559,1114,16332,2009,1,1,07:59,6.59,Swipe Transaction,No Error,No
162560,3322,39877,2008,10,9,07:42,112.98,Swipe Transaction,No Error,No
162561,304,776,2010,9,7,07:26,69.35,Online Transaction,Insufficient Balance,Yes
162562,2499,23446,2001,9,24,12:42,20.61,Swipe Transaction,No Error,No
162563,2821,28621,2013,3,15,05:06,59.95,Swipe Transaction,No Error,No
162564,4151,39878,2015,6,3,19:22,151.75,Chip Transaction,No Error,No
162565,1838,42,2003,7,4,02:52,68.07,Online Transaction,No Error,Yes
162566,426,3081,2010,8,9,06:42,1.73,Swipe Transaction,No Error,No
162567,1548,25232,2006,10,26,12:46,97.0,Swipe Transaction,No Error,No
162568,5739,15,2016,8,22,09:28,28.12,Online Transaction,No Error,No
162569,2215,39879,2019,5,29,08:50,88.72,Swipe Transaction,No Error,No
162570,4611,5303,2006,10,19,13:45,21.64,Swipe Transaction,No Error,No
162571,3263,10108,2000,8,18,16:31,51.48,Swipe Transaction,No Error,No
162572,5844,21852,2017,1,20,07:38,0.75,Chip Transaction,No Error,No
162573,4981,9183,2019,9,14,13:46,25.35,Chip Transaction,No Error,No
162574,3475,3263,2011,3,3,16:49,101.4,Online Transaction,No Error,No
162575,303,39880,2018,12,27,09:54,15.61,Chip Transaction,No Error,No
162576,4434,24173,2007,12,28,09:30,1.89,Swipe Transaction,No Error,No
162577,3786,976,2018,11,24,10:26,39.28,Online Transaction,No Error,Yes
162578,5033,15,2009,2,14,05:37,31.62,Online Transaction,No Error,No
162579,2271,481,2011,12,30,22:12,127.87,Swipe Transaction,No Error,No
162580,660,15,2006,7,20,08:01,25.03,Online Transaction,No Error,No
162581,5639,1257,2010,12,3,09:45,115.33,Online Transaction,Bad Card Number,Yes
162582,5157,2499,2013,3,9,07:22,29.13,Swipe Transaction,No Error,No
162583,609,413,2019,5,10,19:34,73.52,Chip Transaction,No Error,Yes
162584,2643,9947,2004,12,24,22:02,44.81,Swipe Transaction,No Error,No
162585,3987,42,2018,8,4,16:32,12.19,Online Transaction,No Error,No
162586,4081,325,2008,8,25,11:34,14.36,Swipe Transaction,No Error,No
162587,1,250,2018,9,3,06:46,30.2,Chip Transaction,No Error,No
162588,2749,39881,2008,8,27,21:04,34.18,Swipe Transaction,No Error,No
162589,289,1070,2019,4,19,14:32,181.0,Chip Transaction,No Error,Yes
162590,2716,39882,2012,6,27,11:55,14.78,Swipe Transaction,No Error,No
162591,4139,13372,2011,12,5,10:24,14.31,Swipe Transaction,No Error,No
162592,1302,8529,2012,9,22,09:44,-75.0,Swipe Transaction,No Error,No
162593,350,6862,2017,7,25,21:05,87.37,Chip Transaction,No Error,No
162594,3322,5811,2018,8,12,10:00,84.86,Chip Transaction,No Error,No
162595,4362,8393,2005,9,23,12:51,4.9,Swipe Transaction,No Error,No
162596,5797,13460,2017,5,11,12:28,36.27,Chip Transaction,No Error,No
162597,4705,14852,2013,2,23,20:56,268.27,Swipe Transaction,No Error,Yes
162598,3194,15101,2008,11,6,18:41,6.22,Swipe Transaction,No Error,No
162599,4122,4405,2009,12,22,12:45,15.43,Swipe Transaction,No Error,No
162600,2435,934,2005,5,4,13:18,71.0,Swipe Transaction,No Error,No
162601,5491,5531,2018,2,5,10:10,7.11,Chip Transaction,No Error,No
162602,564,354,2015,11,18,10:31,60.72,Online Transaction,No Error,Yes
162603,558,22205,2008,5,6,02:03,94.34,Swipe Transaction,No Error,No
162604,3487,39883,2018,12,13,14:24,57.33,Swipe Transaction,No Error,No
162605,3182,11278,2019,4,26,14:18,25.18,Chip Transaction,No Error,No
162606,3751,15,2017,3,26,09:11,33.31,Online Transaction,No Error,No
162607,436,5796,2010,5,19,10:22,6.48,Swipe Transaction,No Error,No
162608,187,38404,2014,9,18,16:15,35.91,Swipe Transaction,No Error,No
162609,2168,2119,2014,5,8,20:08,-449.0,Swipe Transaction,No Error,No
162610,4286,3373,2014,4,6,06:25,46.9,Swipe Transaction,No Error,No
162611,5172,7687,2019,3,16,19:26,67.94,Chip Transaction,No Error,No
162612,3473,10225,2014,4,11,07:21,6.92,Swipe Transaction,No Error,No
162613,450,26350,2020,1,27,10:38,41.99,Chip Transaction,No Error,No
162614,2978,218,2007,9,27,00:27,-188.0,Online Transaction,Bad CVV,Yes
162615,1378,15,2013,1,6,12:13,60.27,Online Transaction,No Error,No
162616,2592,39884,2016,9,11,10:04,78.8,Swipe Transaction,Bad PIN,Yes
162617,3034,3458,2018,6,11,22:04,38.44,Chip Transaction,No Error,No
162618,2229,403,2018,3,19,10:37,-363.0,Chip Transaction,No Error,Yes
162619,3932,73,2010,9,18,15:39,16.04,Online Transaction,No Error,No
162620,39,39885,2015,8,2,10:15,121.43,Swipe Transaction,No Error,Yes
162621,568,6384,2010,3,30,21:27,52.49,Swipe Transaction,No Error,No
162622,854,1290,2009,1,20,14:33,71.01,Swipe Transaction,No Error,No
162623,4033,1096,2013,8,31,15:05,198.0,Online Transaction,No Error,Yes
162624,3311,551,2008,4,25,12:27,9.99,Online Transaction,No Error,No
162625,5450,7086,2018,6,24,14:20,13.76,Chip Transaction,No Error,No
162626,3981,20399,2012,11,1,13:59,80.0,Swipe Transaction,No Error,No
162627,3796,39886,2015,4,9,11:27,82.35,Chip Transaction,No Error,No
162628,5997,2795,2018,11,16,21:04,90.0,Chip Transaction,No Error,No
162629,2030,427,2018,11,15,13:09,-173.0,Online Transaction,No Error,Yes
162630,5763,39887,2015,6,5,08:20,18.71,Chip Transaction,No Error,No
162631,4596,721,2001,4,12,05:50,1.21,Swipe Transaction,No Error,No
162632,2600,39888,2020,1,30,19:07,-205.0,Chip Transaction,No Error,No
162633,692,39889,2011,3,7,13:15,10.04,Swipe Transaction,No Error,No
162634,2279,3153,2014,12,10,13:51,55.05,Online Transaction,No Error,No
162635,4399,11399,2001,7,7,14:53,-94.0,Swipe Transaction,No Error,No
162636,4247,29663,2011,4,29,14:29,37.76,Swipe Transaction,No Error,No
162637,1043,11444,2001,12,1,16:52,86.54,Swipe Transaction,No Error,Yes
162638,5945,9,2017,7,26,23:05,39.24,Online Transaction,No Error,No
162639,887,34692,2018,2,19,12:46,8.14,Chip Transaction,No Error,No
162640,1531,6334,2008,7,8,16:31,48.6,Swipe Transaction,No Error,No
162641,2651,5598,2014,12,24,14:20,140.0,Swipe Transaction,No Error,No
162642,4958,39890,2008,4,30,13:44,67.53,Swipe Transaction,No Error,No
162643,2954,1260,2010,11,28,09:25,14.24,Online Transaction,No Error,Yes
162644,1377,169,2007,12,11,13:42,222.39,Swipe Transaction,No Error,No
162645,4993,6434,2012,3,2,16:08,1.31,Swipe Transaction,No Error,No
162646,5904,42,2009,2,4,13:59,42.56,Online Transaction,No Error,No
162647,92,36,2016,11,27,11:20,138.99,Online Transaction,No Error,Yes
162648,33,39891,2018,2,17,08:29,8.84,Chip Transaction,No Error,No
162649,3049,6224,2011,3,28,14:13,23.06,Swipe Transaction,No Error,No
162650,4751,39892,2005,7,14,09:20,-63.0,Swipe Transaction,No Error,No
162651,249,23343,2007,3,27,21:13,10.22,Swipe Transaction,No Error,No
162652,107,24512,2014,12,19,10:33,63.52,Swipe Transaction,No Error,No
162653,5421,13581,2010,6,2,07:10,-68.0,Swipe Transaction,No Error,No
162654,4713,18,2016,9,29,15:16,48.15,Online Transaction,No Error,No
162655,3033,932,2002,7,27,08:26,44.92,Swipe Transaction,No Error,No
162656,2245,872,2008,9,14,06:27,296.4,Online Transaction,No Error,Yes
162657,2489,10,2018,11,9,10:56,77.74,Chip Transaction,No Error,Yes
162658,3724,73,2016,12,31,07:53,27.02,Online Transaction,No Error,No
162659,3475,22371,2005,8,22,16:36,42.85,Swipe Transaction,No Error,No
162660,1530,10045,2013,7,4,07:55,9.26,Swipe Transaction,No Error,No
162661,5842,118,2012,1,19,16:54,20.58,Online Transaction,No Error,Yes
162662,2324,16187,2009,5,27,07:49,3.45,Swipe Transaction,No Error,No
162663,5756,23653,2009,3,27,10:24,8.94,Swipe Transaction,No Error,No
162664,3787,406,2019,10,18,18:01,131.44,Chip Transaction,No Error,Yes
162665,3332,1930,2004,11,14,15:16,74.96,Swipe Transaction,No Error,No
162666,3359,39893,2015,8,31,22:24,25.93,Chip Transaction,No Error,No
162667,5885,31904,2009,8,27,00:19,19.32,Swipe Transaction,No Error,No
162668,3534,2034,2002,11,23,01:52,3.02,Online Transaction,No Error,Yes
162669,4330,1846,2010,5,28,01:03,12.63,Online Transaction,No Error,Yes
162670,3066,39894,2015,1,14,11:12,12.11,Chip Transaction,No Error,No
162671,3154,39895,2012,6,2,19:19,76.52,Swipe Transaction,No Error,No
162672,6080,11135,2012,11,3,13:02,66.43,Swipe Transaction,No Error,No
162673,1560,9778,2014,4,25,22:10,72.31,Swipe Transaction,No Error,No
162674,3574,39896,2011,3,16,16:01,28.59,Swipe Transaction,No Error,No
162675,5415,7295,1996,8,23,13:39,15.17,Swipe Transaction,No Error,No
162676,5806,39897,2005,1,21,10:09,-74.0,Swipe Transaction,No Error,No
162677,1248,39898,2012,10,7,15:00,28.44,Swipe Transaction,No Error,No
162678,3932,9,2010,1,20,06:17,24.16,Online Transaction,No Error,No
162679,4757,18543,2009,12,1,16:16,87.73,Swipe Transaction,No Error,No
162680,5385,578,2015,11,29,11:35,55.69,Online Transaction,No Error,Yes
162681,5962,9441,2019,5,30,21:51,54.91,Chip Transaction,No Error,No
162682,4588,1075,2013,3,27,09:49,-75.0,Swipe Transaction,No Error,No
162683,414,34342,2002,6,1,07:22,30.99,Swipe Transaction,No Error,No
162684,5225,20691,2011,10,31,08:58,2.0,Swipe Transaction,No Error,No
162685,1748,39899,2006,2,7,12:04,17.17,Swipe Transaction,No Error,Yes
162686,1193,393,2015,5,31,09:54,-96.0,Chip Transaction,No Error,No
162687,2047,15769,2019,2,10,20:04,42.97,Chip Transaction,No Error,No
162688,1016,1116,2014,3,2,08:00,3.24,Swipe Transaction,No Error,Yes
162689,4628,39900,2017,3,2,15:18,29.02,Chip Transaction,No Error,No
162690,2941,36511,2010,9,25,12:02,-65.0,Swipe Transaction,No Error,No
162691,4811,48,2016,9,21,07:08,46.99,Online Transaction,No Error,No
162692,2481,354,2010,6,6,16:03,91.02,Online Transaction,Bad Expiration,Yes
162693,1776,12481,2018,7,22,19:28,124.03,Chip Transaction,No Error,No
162694,3843,19509,2016,10,1,18:47,64.37,Swipe Transaction,No Error,No
162695,5425,5202,2019,9,6,16:06,20.61,Chip Transaction,No Error,No
162696,4464,2879,2018,5,27,06:19,2.22,Swipe Transaction,No Error,No
162697,3981,2493,2015,9,18,12:11,28.76,Online Transaction,No Error,Yes
162698,5337,2887,2018,4,17,12:41,3.19,Swipe Transaction,No Error,No
162699,3119,3383,2005,1,4,09:39,70.7,Swipe Transaction,No Error,No
162700,2146,9508,2011,3,22,13:28,10.67,Swipe Transaction,No Error,No
162701,4983,520,2016,10,23,08:31,-60.0,Chip Transaction,No Error,No
162702,3772,23563,2016,12,24,21:52,52.24,Chip Transaction,No Error,No
162703,1607,2216,2014,5,15,10:38,292.84,Online Transaction,No Error,No
162704,4817,5202,2019,8,19,12:36,18.22,Chip Transaction,No Error,No
162705,6032,7679,2009,3,22,21:51,25.58,Swipe Transaction,No Error,No
162706,2428,1014,2019,2,15,22:19,100.0,Chip Transaction,No Error,No
162707,3033,11882,2009,3,11,20:32,52.13,Swipe Transaction,No Error,No
162708,2066,38780,2014,11,21,18:08,13.19,Swipe Transaction,No Error,No
162709,2043,4283,2015,6,23,16:46,53.76,Online Transaction,No Error,Yes
162710,109,5344,2014,6,7,19:18,140.0,Swipe Transaction,No Error,No
162711,4698,1981,2015,9,13,20:53,58.47,Online Transaction,No Error,No
162712,4949,42,2015,12,28,13:34,63.97,Online Transaction,No Error,Yes
162713,4298,83,2003,5,22,12:37,18.56,Online Transaction,No Error,No
162714,1607,39901,2019,5,4,14:13,108.61,Chip Transaction,No Error,No
162715,4182,27871,2012,9,20,13:17,78.0,Swipe Transaction,No Error,No
162716,4774,17903,2014,12,7,12:57,9.42,Swipe Transaction,No Error,No
162717,38,20386,2011,11,2,14:34,45.22,Swipe Transaction,No Error,No
162718,6008,13483,2017,1,24,08:35,46.41,Chip Transaction,No Error,No
162719,5902,39902,2019,2,15,10:38,65.05,Chip Transaction,No Error,No
162720,5558,15500,2012,9,6,12:14,11.17,Swipe Transaction,No Error,No
162721,6028,42,2020,2,27,16:06,43.59,Online Transaction,No Error,No
162722,2721,1991,2009,10,28,08:23,10.32,Swipe Transaction,No Error,No
162723,4615,9682,2015,5,6,20:15,26.56,Chip Transaction,No Error,No
162724,5542,35301,2015,5,28,08:08,606.61,Swipe Transaction,No Error,No
162725,5843,14268,2012,3,6,10:41,84.92,Swipe Transaction,No Error,No
162726,684,16145,2010,6,28,14:31,-93.0,Swipe Transaction,No Error,No
162727,2245,2509,2007,10,14,16:10,6.21,Swipe Transaction,No Error,No
162728,3988,6465,2019,10,20,12:30,138.54,Chip Transaction,No Error,No
162729,4288,39903,2009,8,21,20:57,6.8,Swipe Transaction,No Error,No
162730,5135,39904,2017,11,8,18:01,15.04,Chip Transaction,No Error,No
162731,423,6925,2011,12,4,18:57,55.35,Swipe Transaction,No Error,No
162732,3445,39905,2016,5,3,13:49,25.73,Chip Transaction,No Error,No
